inf_ecg.csv,inf_gsr.csv,inf_ppg.csv,pixart.csv,Mental Demand,Physical Demand,Temporal Demand,Performance,Effort,Frustration,out1,out2,out3,out4,out5,out6
2.708333333333249e-05,1.055667578125,35.483967578125004,-1913490.661788618,90.0,95.0,95.0,95.0,90.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0001533854166666686,1.1545626302083332,35.364314192708335,-1864512.232520325,50.0,50.0,50.0,20.0,55.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.0005532552083333329,1.171156640625,35.38206796875,-2184842.7300813007,80.0,75.0,80.0,10.0,65.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0002919270833333313,1.42759609375,35.43299648437501,-1937880.1492682926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.419270833333308e-05,1.1115575520833334,35.30608385416667,-1888111.7284552846,5.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.00044244791666666814,1.3582972656250003,35.29085859375,-2007172.378211382,65.0,70.0,75.0,25.0,80.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0
2.3437499999998e-06,1.0679920572916666,35.246250520833335,-1918090.3092682927,90.0,95.0,95.0,95.0,90.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0004845052083333322,1.1702457031250002,35.418031640625,-1827150.9499186992,50.0,50.0,50.0,20.0,55.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0
0.00030416666666666537,1.168744140625,35.42165794270833,-2198731.93398374,80.0,75.0,80.0,10.0,65.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.0003934895833333343,1.401901953125,35.22542734375,-1953043.3512195123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.00043906249999999826,1.0801654947916668,35.25877213541666,-1908364.4061788619,5.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0002477864583333317,1.3950877604166663,35.42626927083334,-2020941.7915447154,65.0,70.0,75.0,25.0,80.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.00023190104166666674,1.0399289062500001,35.22904114583333,-1929127.549593496,90.0,95.0,95.0,95.0,90.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0
0.00033033854166666536,1.2293385416666667,35.35357434895833,-1868636.3541463416,50.0,50.0,50.0,20.0,55.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0005160156250000011,1.1987791666666667,35.492809375,-2090916.841300813,80.0,75.0,80.0,10.0,65.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1848958333333011e-05,1.2854680989583334,35.51072890625,-1956036.7320325202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0010325520833333374,3.346673307291667,35.217730078124994,-2830572.391219512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.0014529947916666665,5.085238541666667,35.425282161458334,-2861598.112195122,10.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0023999999999999976,6.190859244791667,35.25955377604166,-2963706.1551219514,50.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.00043046874999999596,5.242031640625,35.447771874999994,-2918864.84,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0015635416666666675,5.376176953124999,35.39019114583333,-2698092.398373984,50.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0008050781250000046,3.895077994791667,35.18732083333334,-2263093.650406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0021195312499999934,3.7092575520833333,35.24164283854167,-2987661.1229268294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0001300781250000019,5.360074869791666,35.31082812500001,-3025059.4058536584,10.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0020311197916666715,6.5523325520833335,35.36462291666667,-3029405.4676422765,50.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0005339843750000032,4.768570572916667,35.330010807291664,-3075169.8637398374,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0004782552083333405,5.345408203125,35.296915625000004,-2744238.3404878047,50.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.00043229166666666855,3.946711458333333,35.308717187499994,-2082960.041300813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0020839843750000047,3.1627092447916665,35.35773723958334,-3001847.348617886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.0030317708333333334,4.867502864583334,35.23107526041666,-3034464.0484552844,10.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.2812500000002634e-05,6.066995442708333,35.300129296875,-3043154.818536585,50.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.00032955729166666214,4.935140885416667,35.29227395833333,-3134318.4055284555,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.0024492187499999957,5.095547395833334,35.333576953125004,-2919117.5476422766,50.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.0029394531249999937,3.830758203125,35.2574671875,-2105980.6962601626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0025636718749999974,2.9743317708333334,35.352498046875,-3022043.896260163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.003548437500000005,4.661202864583333,35.28941888020833,-3058805.9320325204,10.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0002302083333333348,5.616627473958333,35.21621914062499,-3013417.0897560976,50.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0005907552083333351,5.098705989583333,35.33122994791667,-3319258.477723577,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.0015626302083333308,4.716152473958332,35.250814973958335,-2867708.3827642277,50.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0002070312500000053,3.7511940104166666,35.25801302083333,-2163394.0673170732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0010122395833333292,2.7018951822916666,35.240131901041664,-2956387.083902439,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.003275520833333337,4.606952083333334,35.3430875,-3059319.954796748,10.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0010694010416666651,5.490735677083334,35.26739830729166,-3086123.423414634,50.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0012809895833333354,5.589275390625001,35.29328229166667,-3353823.011707317,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0037583333333333353,4.69087578125,35.296463671875,-2931261.7759349593,50.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0025076822916666715,3.814419401041667,35.30196080729167,-2156193.3414634145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0034915364583333356,2.568143619791667,35.42682955729166,-2998730.391219512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.00314973958333333,4.8250234375,35.250168098958326,-3048986.485528455,10.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.002195052083333334,5.315065494791666,35.299012890625,-3102486.3255284554,50.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0005166666666666693,5.517868750000001,35.339080078125,-3342676.601300813,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.002273046874999996,4.837412499999999,35.292736197916675,-3007596.077723577,50.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.0010575520833333303,3.7817273437499996,35.330900651041674,-2162334.837398374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0016916666666666668,2.625040494791667,35.50423111979167,-2964546.205203252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0008805989583333347,4.989379557291667,35.38231132812499,-3004254.2500813007,10.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0009585937500000002,5.278100651041667,35.300709375,-3055466.2416260163,50.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.001460026041666664,5.1678640625,35.220392447916666,-3002086.489430894,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0028134114583333357,4.569301432291667,35.377187239583336,-2957980.376260163,50.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.627604166667087e-05,3.7533786458333336,35.39974322916667,-2181544.9915447156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.002126171875000001,2.8238050781250004,35.07506432291667,-2907644.458211382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.0032453125,5.244728645833334,35.314426953125,-2893912.425691057,10.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0010678385416666666,5.189258984375001,35.31597630208333,-3127315.7193495934,50.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0009550781249999955,5.035643880208332,35.27165052083333,-3020165.9736585366,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.003069531249999997,4.586941015625,35.316613151041665,-2914839.0676422766,50.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.0009639322916666637,3.7739427083333337,35.25030598958333,-2228309.7915447154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0022074218749999963,2.910360286458334,35.36533125000001,-2951542.107642276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.002623958333333337,5.101884635416667,35.29064635416667,-2925855.641300813,10.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0013497395833333271,5.343970963541667,35.333495963541665,-3069093.6790243904,50.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.00011796875000000308,5.135179817708333,35.29681067708334,-3059381.0559349596,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0020466145833333378,4.482519661458334,35.25057916666666,-2864376.5733333332,50.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.001217057291666669,3.839442447916667,35.231404296875,-2285087.2211382114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0003473958333333309,3.0796394531249995,35.282122005208336,-2944596.036097561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0009923177083333362,4.844737630208333,35.26649322916667,-2910353.0390243903,10.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0016971354166666693,5.42478125,35.28059973958334,-3098662.6175609757,50.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0008725260416666631,5.039772526041668,35.33551302083333,-3102442.7736585364,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.002062499999999996,4.348913151041667,35.328145963541665,-2829316.248780488,50.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.0019394531249999978,3.74756796875,35.29605755208333,-2399007.7843902437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0005761718749999982,0.992123046875,35.48778880208333,-1844520.3684552845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-8.424479166666601e-05,2.476290234375,35.078789192708335,-1756017.3499186991,50.0,0.0,0.0,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0006513020833333313,2.7785575520833334,35.12739700520833,-1673178.9824390244,70.0,0.0,0.0,25.0,45.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
0.001227864583333333,2.268261067708333,35.13755416666667,-1637804.0634146342,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.0018764322916666673,2.5155643229166667,35.324891406249996,-1608753.3577235772,30.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0017782552083333342,2.256125,35.326856640625,-1581102.1772357724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0012395833333333326,1.3970680989583333,35.42006848958333,-1797533.8208130081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.000512239583333334,2.988681380208333,35.142681770833335,-1745588.9128455285,50.0,0.0,0.0,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0001156250000000016,2.94786015625,35.06386809895833,-1681911.13398374,70.0,0.0,0.0,25.0,45.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0010121093749999998,2.5738700520833335,35.26429908854167,-1653001.954796748,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0018523437499999994,3.1174731770833337,35.130631119791666,-1633754.365203252,30.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.001751692708333332,2.318406380208333,35.26571979166667,-1561787.7837398374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0008923177083333331,1.383684375,35.11815221354166,-1814933.616585366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0010186197916666685,2.802987109375,35.262934505208335,-1740210.517398374,50.0,0.0,0.0,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0008427083333333334,2.7307174479166667,35.329821484374996,-1680793.8969105692,70.0,0.0,0.0,25.0,45.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.000182291666666667,2.52200703125,35.259436458333326,-1647469.0370731708,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0002716145833333336,2.9547729166666667,35.134628515624996,-1651111.561300813,30.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0012233072916666666,2.0318856770833333,35.3350328125,-1564353.016910569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.00016328124999999787,1.2350787760416666,35.535171354166664,-1802354.0634146342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.001151562499999998,2.456803125,35.26499322916666,-1747882.7255284553,50.0,0.0,0.0,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.00031289062500000007,2.2429665364583333,35.31223111979166,-1724109.0793495935,70.0,0.0,0.0,25.0,45.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
0.002036067708333333,2.4180859375000003,35.25864882812501,-1627402.2539837398,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.0023127604166666652,2.5161567708333337,35.52432317708333,-1657340.1759349594,30.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.0005052083333333324,1.84131328125,35.35526341145833,-1568692.1206504065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0002432291666666674,1.152294921875,35.066799869791666,-1793387.2842276422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0006312500000000005,2.1949197916666665,35.44355429687501,-1735209.56,50.0,0.0,0.0,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.000322526041666666,1.893953515625,35.330635546874994,-1721665.9014634145,70.0,0.0,0.0,25.0,45.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0022001302083333326,2.107332291666667,35.163791536458334,-1616308.135609756,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0017919270833333353,2.250708072916667,35.38184830729166,-1637210.9941463415,30.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.0007263020833333339,1.7073345052083333,35.04611302083333,-1570060.6832520326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0005985677083333326,1.165376692708333,35.47074830729166,-1768325.94699187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.0010285156250000008,1.8928957031249998,35.169720703125,-1717957.486504065,50.0,0.0,0.0,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0009671875000000003,1.9414270833333334,35.15038736979167,-1692574.7170731707,70.0,0.0,0.0,25.0,45.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
0.001919010416666666,1.9716941406250001,35.317028515625,-1637014.9772357724,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.0012742187500000004,2.0301375,35.186959375,-1634539.9346341463,30.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.0001803385416666664,1.6090860677083332,35.549593880208334,-1558637.2250406505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0001958333333333334,1.057645703125,35.377420833333325,-1753987.1203252033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.001927213541666668,1.8006174479166668,35.386148828125,-1701821.410406504,50.0,0.0,0.0,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0010802083333333338,2.1029239583333332,35.37064895833333,-1712867.5508943088,70.0,0.0,0.0,25.0,45.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0012947916666666644,2.0371479166666666,35.318395833333334,-1630894.1603252033,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0013029947916666674,1.8626102864583334,35.039040104166666,-1655300.5746341464,30.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.8906249999999998e-05,1.5269703125,35.2056234375,-1535474.3320325203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0009425781249999997,0.98751171875,35.325822395833335,-1755590.2097560975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.0011464843749999993,1.6938572916666668,35.344610156250006,-1669215.788292683,50.0,0.0,0.0,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0001738281250000011,2.188801171875,35.152910937499996,-1677178.2143089431,70.0,0.0,0.0,25.0,45.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0010944010416666682,1.8778264322916665,35.209489713541664,-1620317.4904065041,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.0016509114583333324,1.8751376302083331,35.316074739583335,-1689224.5004878049,30.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.00042304687500000144,1.5436235677083332,35.155170052083335,-1546094.366504065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.00028619791666666805,0.9487139322916666,35.351831510416666,-1747441.3447154472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0008401041666666672,1.578049739583333,35.11718164062499,-1684105.25300813,50.0,0.0,0.0,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0005821614583333355,2.563106770833333,35.308655859375,-1644001.5547967479,70.0,0.0,0.0,25.0,45.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
0.00033554687500000067,1.9437270833333333,35.324045703124995,-1617843.5951219513,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.002077734374999999,2.0039608072916666,35.151219140625,-1650543.860487805,30.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.000791927083333334,1.8652886718750001,35.45993984375,-1459900.5323577237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-4.414062500000144e-05,0.9240516927083334,35.232188281250004,-1758480.9349593497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.0007839843749999988,1.4529759114583334,35.28887630208333,-1669400.129105691,50.0,0.0,0.0,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0003089843750000001,2.5474277343750003,35.31425117187499,-1741313.5918699186,70.0,0.0,0.0,25.0,45.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0021332031249999975,1.9293438802083331,35.47603007812499,-1593397.1710569107,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.0014037760416666665,2.2591809895833337,35.383212369791664,-1635146.609105691,30.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.0017384114583333314,1.7348645833333334,35.43350208333333,-1559985.873495935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.001061197916666672,0.0914484375,34.899792968750006,-1459898.2953333333,0.0,0.0,10.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
0.00020273437500000676,0.21476315104166668,35.135926171875,-1346952.0673333334,35.0,40.0,15.0,15.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0005777343750000047,0.36979843749999997,35.178194921875004,-1352904.4506666667,75.0,75.0,65.0,40.0,70.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0
0.001099609375000005,0.5510213541666665,35.258614062499994,-1130591.5453333333,30.0,30.0,15.0,5.0,45.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.00021601562499999513,0.7006610677083334,35.422136197916664,-1168302.6073333332,50.0,55.0,20.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.00027994791666666164,0.8015666666666666,35.273731510416674,-1120649.8573333332,5.0,15.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0009449218749999938,0.09668997395833331,35.30674244791667,-1517474.3446666666,0.0,0.0,10.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0010394531250000057,0.22616263020833333,35.36815846354167,-1373735.022,35.0,40.0,15.0,15.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0005528645833333272,0.37945078125,35.31301419270834,-1311411.3413333334,75.0,75.0,65.0,40.0,70.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0010777343749999958,0.5737166666666667,35.362354557291674,-1322618.2706666666,30.0,30.0,15.0,5.0,45.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0009009114583333375,0.7026993489583333,35.34154322916667,-1144620.8153333333,50.0,55.0,20.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.00011106770833332694,0.7959341145833333,35.450697265624996,-1083801.672,5.0,15.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
0.00039726562500000466,0.10008450520833333,35.43165520833334,-1404343.6866666668,0.0,0.0,10.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.0007799479166666613,0.2335778645833333,35.41491080729167,-1355150.2006666667,35.0,40.0,15.0,15.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0008815104166666615,0.39450481770833334,35.45728515625001,-1350083.7253333332,75.0,75.0,65.0,40.0,70.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0002024739583333391,0.5894631510416666,35.28547630208333,-1346655.7513333333,30.0,30.0,15.0,5.0,45.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
-8.502604166666083e-05,0.70883046875,35.14311640625,-1126991.2826666667,50.0,55.0,20.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0003925781250000062,0.8052436197916667,35.19258645833334,-1096851.808,5.0,15.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
-4.921874999999597e-05,0.10574622395833334,35.40880625,-1423490.3906666667,0.0,0.0,10.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.7447916666661797e-05,0.23902005208333332,35.40148828125,-1338331.75,35.0,40.0,15.0,15.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0004479166666666719,0.4127626302083333,35.32575325520834,-1249328.912,75.0,75.0,65.0,40.0,70.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0
9.023437500000608e-05,0.6019515624999999,35.338436197916664,-1302754.2126666666,30.0,30.0,15.0,5.0,45.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.00032356770833332827,0.712385546875,35.45751106770833,-1196726.7606666666,50.0,55.0,20.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.0006871093749999952,0.8026114583333334,35.184884375,-1071366.3313333334,5.0,15.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
0.00038958333333333797,0.10895794270833334,35.35818125,-1331298.2073333333,0.0,0.0,10.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
5.507812500000567e-05,0.24626445312500003,35.246062109374996,-1333400.664,35.0,40.0,15.0,15.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0006403645833333273,0.4288666666666667,35.358267578125,-1276710.2346666667,75.0,75.0,65.0,40.0,70.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0006007812500000055,0.608954296875,35.35796666666667,-1426778.162,30.0,30.0,15.0,5.0,45.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0001423177083333391,0.7192595052083334,35.19497877604167,-1196941.6406666667,50.0,55.0,20.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0
